plan_id,model,variant,profile_id,line_number,text,label
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,19,"3. Plank Hold (3 sets, holding for 30-60 seconds each) | Intensity: Light-Moderate | Duration: N/A",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,21,**Friday**,0
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,22,"1. High-Intensity Interval Training (HIIT) | Intensity: Vigorous | Duration: 20 minutes (e.g., sprints, burpees, jump squats)",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,23,2. Dumbbell Rows (3 sets of 12 reps) | Intensity: Light-Moderate | Duration: N/A,1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,24,3. Step-ups or Stair Climbing (3 sets of 12 reps) | Intensity: Moderate | Duration: N/A,1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,26,**Saturday**,0
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,27,"1. Outdoor Activity (e.g., hiking, biking, swimming) | Intensity: Moderate-Vigorous | Duration: 60-90 minutes",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,28,2. Foam Rolling or Self-Myofascial Release (10-15 minutes) | Intensity: Light | Duration: N/A,1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,30,**Sunday**,0
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,31,"1. Long Slow Distance (LSD) Cardio | Intensity: Moderate | Duration: 60-90 minutes (e.g., jogging, cycling)",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,32,"2. Core Strengthening Exercises (e.g., Russian twists, leg raises) (3 sets of 12 reps) | Intensity: Light-Moderate | Duration: N/A",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,34,Additional Notes and Recommendations:,4
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,36,"* As the patient has a high current activity level, I've designed this program to gradually increase intensity and duration while still allowing for active recovery on Wednesdays.",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,37,"* To enhance endurance and strength, the plan includes a mix of aerobic exercises (brisk walking, jogging, cycling), resistance training (bodyweight squats, push-ups, lunges), and high-intensity interval training (HIIT).",1
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,38,* The patient should focus on proper form and technique throughout each exercise. It's essential to listen to their body and rest when needed.,4
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,39,* I recommend monitoring the patient's progress and adjusting the program as necessary based on their feedback and performance.,4
professional_llama3.1:8b_P7_run1,llama3.1:8b,professional,P7,40,"* Encourage the patient to incorporate recreational sports activities, such as team sports or individual sports like tennis or basketball, to maintain motivation and enjoyment throughout the week.",4
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,1,"Based on the patient's profile and medical conditions, I've created a gentle and progressive exercise program to help her lower blood pressure and lose weight. Please note that before starting any new exercise program, it's essential to consult with a healthcare provider.",0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,3,**Monday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,5,1. Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,6,2. Seated Leg Raises | Intensity: Light | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,7,3. Wall Push-Ups | Intensity: Light | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,9,**Tuesday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,11,1. Swimming or Water Aerobics | Intensity: Moderate | Duration: 20 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,12,2. Seated Marching | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,13,3. Resistance Band Chest Press | Intensity: Light | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,15,**Wednesday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,17,1. Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,18,2. Seated Bicycle Crunches | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,19,3. Bodyweight Squats | Intensity: Light | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,21,**Thursday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,23,1. Yoga or Gentle Stretching | Intensity: Light | Duration: 20-30 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,24,2. Seated Leg Extensions | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,25,3. Wall Sit | Intensity: Moderate | Duration: 3 sets of 60-second hold (3 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,27,**Friday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,29,1. Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,30,2. Seated Calf Raises | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,31,3. Resistance Band Rows | Intensity: Light | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,33,**Saturday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,35,1. Leisurely Swimming or Water Walking | Intensity: Light | Duration: 20-30 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,36,2. Seated Shoulder Rolls | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,37,3. Bodyweight Lunges | Intensity: Moderate | Duration: 3 sets of 10 reps (per leg) (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,39,**Sunday**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,41,1. Gentle Yoga or Stretching | Intensity: Light | Duration: 20-30 minutes,1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,42,2. Seated Arm Raises | Intensity: Light | Duration: 3 sets of 15 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,43,3. Wall Push-Ups | Intensity: Moderate | Duration: 3 sets of 10 reps (5 minutes),1
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,45,**Additional Notes and Recommendations**,0
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,47,1. **Hydration**: Encourage the patient to drink at least 8-10 glasses of water per day.,4
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,48,2. **Monitoring Blood Pressure**: Schedule regular blood pressure checks with the patient's primary care physician to monitor progress.,3
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,49,"3. **Medication Consultation**: Advise the patient to discuss their medication regimen with their doctor before starting any new exercise program, especially if they have concerns about potential interactions or changes in medication dosing.",3
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,50,4. **Progressive Overload**: Gradually increase exercise intensity and duration as the patient becomes more comfortable and builds endurance.,4
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,51,"5. **Regular Feedback**: Schedule regular check-ins with the patient to assess progress, address any concerns, and make adjustments to the program as needed.",4
professional_llama3.1:8b_P8_run1,llama3.1:8b,professional,P8,53,Remember that this is a general plan and may need to be tailored to the individual's specific needs and medical conditions. Consultation with a healthcare provider before starting any new exercise program is essential.,3
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,1,"Given the patient's profile and goal to maintain fitness and improve athletic performance, here is a balanced weekly exercise program that includes a mix of cardiovascular training, strength training, flexibility exercises, and recovery days.",4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,3,**Weekly Exercise Plan**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,5,**Monday: Strength Training**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,6,1. Barbell Squats | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,7,2. Bench Press | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,8,3. Deadlifts | Intensity: Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,10,**Tuesday: Cardiovascular Exercise and Core Training**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,11,1. Interval Training (HIIT) on Treadmill or Elliptical | Intensity: Vigorous | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,12,2. Planks and Ab Wheel Rollouts | Intensity: Moderate | Duration: 20 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,13,3. Stretching/Rolling for Recovery | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,15,**Wednesday: Active Rest**,2
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,16,1. Low-Intensity Yoga or Pilates | Intensity: Light to Moderate | Duration: 45 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,17,2. Walking (Light Exercise) | Intensity: Light | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,19,**Thursday: Strength Training and Plyometrics**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,20,1. Power Cleans | Intensity: Vigorous | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,21,2. Box Jumps | Intensity: Moderate to Vigorous | Duration: 25 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,22,3. Pull-Ups or Assisted Pull-Ups | Intensity: Moderate | Duration: 20 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,24,**Friday: Cardiovascular Exercise and Flexibility**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,25,1. Long-distance Running or Cycling | Intensity: Moderate to Vigorous | Duration: 60 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,26,2. Dynamic Stretching Routine | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,28,**Saturday: Skill Training/Agility Drills**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,29,1. Agility Ladder Drills | Intensity: Moderate to Vigorous | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,30,2. Medicine Ball Throws and Catch | Intensity: Moderate to Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,31,3. Short Cool Down (Light Jogging/Walking) | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,33,**Sunday: Recovery**,2
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,34,1. Deep Tissue Massage or Foam Rolling | Intensity: Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,35,2. Gentle Stretching Routine | Intensity: Light | Duration: 30 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,36,3. Meditation and Relaxation Exercises | Intensity: Very Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,38,**Additional Notes and Recommendations**,0
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,39,"- Ensure proper nutrition to support training, recovery, and performance.",4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,40,"- Hydration is crucial; drink plenty of water before, during, and after workouts.",4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,41,- Gradually increase the intensity and volume over time to avoid injury.,4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,42,- Incorporate active recovery techniques such as light walking or swimming on rest days.,4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,43,- Monitor how your body feels and adjust the exercise plan accordingly. Listen to your body for signs of overtraining or fatigue.,4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,44,- Consider adding a nutritional consultation if you notice performance plateaus or energy levels dropping.,4
professional_qwen2.5:14b_P1_run1,qwen2.5:14b,professional,P1,46,This program is designed to enhance athletic performance while maintaining overall fitness. It includes variety in training methods which can help prevent boredom and promote balanced development.,4
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,1,"Given the patient's profile and goals, a balanced approach to exercise is recommended that includes both cardiovascular exercises and strength training. The aim is to gradually build up physical activity levels while minimizing the risk of injury.",4
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,3,**Weekly Exercise Plan**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,5,**Monday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,6,1. Walking | Intensity: Light | Duration: 30 minutes,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,7,2. Bodyweight Squats | Intensity: Moderate | Sets/Reps: 2 sets of 8-12 reps,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,9,**Tuesday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,10,1. Cycling (stationary or outdoor) | Intensity: Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,11,"2. Core Stability Exercises (e.g., Plank, Bird Dog) | Intensity: Light to Moderate | Duration: 3 rounds with rest in between",1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,13,**Wednesday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,14,1. Rest Day or Gentle Stretching/Yoga for flexibility and recovery,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,16,**Thursday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,17,1. Swimming or Water Aerobics | Intensity: Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,18,"2. Upper Body Strength Training (e.g., Push-ups, Dips) | Intensity: Moderate | Sets/Reps: 2 sets of 8-12 reps",1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,20,**Friday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,21,1. Walking | Intensity: Light to Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,22,"2. Balance Exercises (e.g., Single-Leg Stance, Heel-to-Toe Walk) | Intensity: Light | Duration: 2 rounds with rest in between",1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,24,**Saturday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,25,1. Jogging or Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,26,"2. Circuit Training (Incorporate bodyweight exercises like lunges, push-ups, and burpees) | Intensity: Vigorous | Rounds: 3-4 rounds with short rest between",1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,28,**Sunday**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,29,"1. Rest Day or Light Activity (e.g., leisurely walk)",1
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,31,**Additional Notes & Recommendations**,0
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,33,"- **Warm-Up/Cool Down:** Include a 5-minute warm-up before starting any exercise session to increase heart rate and loosen muscles, and spend at least 5 minutes cooling down with stretching exercises.",3
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,34,"- **Hydration:** Drink plenty of water before, during, and after exercising to maintain hydration levels.",4
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,35,"- **Progression:** Gradually increase the intensity or duration of activities as tolerated. For example, once walking feels easy, start incorporating some jogging intervals into your walk.",4
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,36,- **Consistency is Key:** Aim for at least 150 minutes of moderate-intensity aerobic activity per week and include muscle-strengthening exercises on two or more days a week.,4
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,37,"- **Listen to Your Body:** If you experience any pain or discomfort during exercise, stop immediately and consult with your healthcare provider before continuing the program.",3
professional_qwen2.5:14b_P2_run1,qwen2.5:14b,professional,P2,39,"This plan is designed for gradual improvement in physical fitness while minimizing risks associated with sudden increases in activity. As always, it's important to monitor progress closely and adjust the plan as needed based on feedback from the patient.",0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,1,"Given the patient's profile and medical conditions, it is essential to design a balanced exercise program that focuses on improving cardiovascular health while being mindful of their controlled hypertension. The following is a sample weekly exercise plan for your patient:",4
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,3,**Monday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,4,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,5,2. Upper Body Strength Training | Intensity: Light-Moderate | Duration: 20 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,7,**Tuesday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,8,1. Cycling (Stationary or Road) | Intensity: Moderate | Duration: 25 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,9,2. Core Strengthening Exercises | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,11,**Wednesday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,12,1. Rest Day,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,14,**Thursday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,15,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,16,"2. Lower Body Strength Training (Squats, Leg Press) | Intensity: Light-Moderate | Duration: 20 minutes",1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,18,**Friday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,19,1. Water Aerobics or Swimming | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,20,2. Balance and Flexibility Exercises (Yoga or Tai Chi) | Intensity: Light | Duration: 25 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,22,**Saturday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,23,1. Brisk Walking | Intensity: Moderate | Duration: 40 minutes,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,25,**Sunday**,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,26,1. Rest Day,1
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,28,### Additional Notes and Recommendations:,0
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,29,"- **Monitor Blood Pressure**: Encourage the patient to monitor their blood pressure before and after exercise, especially on days when they engage in more intense activities.",3
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,30,"- **Hydration and Nutrition**: Advise the patient to stay hydrated throughout the day and maintain a balanced diet rich in fruits, vegetables, whole grains, lean proteins, and healthy fats.",4
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,31,- **Warm-Up and Cool Down**: Ensure that each session includes a 5-minute warm-up (light walking or stretching) and a 5-minute cool down (gentle stretching).,4
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,32,- **Progression of Exercise Intensity**: Gradually increase the duration and intensity of exercises as the patient's fitness improves. It’s crucial to avoid sudden increases in exercise intensity.,4
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,33,"- **Consult with Healthcare Provider**: Encourage regular follow-ups with their healthcare provider to monitor blood pressure control and overall health status, especially if they feel unwell or notice any changes in their condition.",3
professional_qwen2.5:14b_P3_run1,qwen2.5:14b,professional,P3,35,"This plan provides a balanced mix of cardiovascular exercises, strength training, flexibility work, and rest days. It is tailored to the patient's current activity level while aiming to improve cardiovascular fitness and manage hypertension effectively.",0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,1,"Given the patient's profile and goals, it is important to start with low-intensity exercises that are safe for someone with type 2 diabetes and obesity. The exercise program should gradually increase in intensity as the patient becomes more comfortable and physically capable.",4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,3,**Weekly Exercise Plan:**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,5,**Monday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,6,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,7,"2. Strength Training (Bodyweight exercises) | Intensity: Light | Duration: 20 minutes (Focus on legs, arms, core)",1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,9,**Tuesday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,10,1. Stretching and Flexibility Exercises | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,12,**Wednesday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,13,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,14,"2. Strength Training (Bodyweight exercises) | Intensity: Light | Duration: 20 minutes (Focus on legs, arms, core)",1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,16,**Thursday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,17,1. Stretching and Flexibility Exercises | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,19,**Friday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,20,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,21,"2. Strength Training (Bodyweight exercises) | Intensity: Light | Duration: 20 minutes (Focus on legs, arms, core)",1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,23,**Saturday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,24,1. Gentle Cycling or Elliptical Trainer | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,26,**Sunday**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,27,1. Stretching and Flexibility Exercises | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,28,"2. Yoga | Intensity: Light | Duration: 20-30 minutes (Focus on flexibility, balance, relaxation)",1
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,30,**Additional Notes and Recommendations:**,0
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,32,- **Monitor Blood Glucose Levels:** Before and after exercise to avoid hypoglycemia.,3
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,33,"- **Hydration:** Drink plenty of water before, during, and after exercising.",4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,34,- **Warm-Up and Cool Down:** Always start with a 5-minute warm-up (light walking or stretching) and end with a cool-down period that includes stretching.,4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,35,"- **Gradual Progression:** As the patient feels more comfortable and stronger, gradually increase the intensity or duration of exercises.",4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,36,- **Balance Training:** Incorporate balance training to improve stability and reduce fall risk.,4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,37,- **Consult Healthcare Provider:** Regularly update your healthcare provider about any changes in condition or symptoms that arise during exercise.,3
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,38,- **Dietary Considerations:** Ensure adequate nutrition to support physical activity. Discuss with a dietitian if needed.,4
professional_qwen2.5:14b_P4_run1,qwen2.5:14b,professional,P4,40,"This plan is designed to help the patient manage their blood sugar levels and lose weight through consistent, safe exercise while considering their medical conditions.",0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,1,"Given the patient's profile and goals, it is important to focus on low-impact exercises that can help reduce knee pain and improve joint mobility without exacerbating osteoarthritis symptoms. The following exercise program aims at gradually increasing strength and flexibility while ensuring safety.",4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,3,**Weekly Exercise Plan**,0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,5,**Monday: Strengthening and Flexibility**,0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,6,1. Seated Leg Extensions | Intensity: Light | Duration: 10 minutes (2 sets of 10 reps each leg),1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,7,- This helps in strengthening the quadriceps without putting undue stress on the knee.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,8,2. Seated Hip Abduction/Adduction Machines | Intensity: Light | Duration: 5 minutes (2 sets of 10 reps each direction),1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,9,- These machines target hip muscles which support knee stability and mobility.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,10,3. Seated Calf Raises | Intensity: Light | Duration: 5 minutes (2 sets of 10 reps),1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,11,4. Stretching Exercises for the Legs | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,12,"- Include hamstring, quadriceps, calf stretches.",4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,14,**Tuesday: Low-Impact Cardio**,0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,15,1. Stationary Cycling at a Gentle Pace | Intensity: Moderate | Duration: 20-30 minutes (keep resistance low),1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,16,- This is a great way to improve cardiovascular fitness without high impact on knees.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,17,2. Aquatic Exercises in Shallow Water (if access) | Intensity: Light-Moderate | Duration: 15-20 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,18,- Water provides buoyancy which can help reduce knee pain and increase mobility.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,20,**Wednesday: Rest Day**,2
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,22,**Thursday: Strength Training**,0
